SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,SEX_CODE_CD,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,SSL_SCORE_RANK
458,less than 20,1,1,1,4,1,2,-0.5,1,549
458,less than 20,0,1,0,0,0,9,3.3,0,549
457,less than 20,0,1,0,2,1,2,1.6,2,565
457,less than 20,0,1,0,1,0,0,-0.2,0,565
457,less than 20,0,1,0,1,1,1,-0.8,1,565
457,less than 20,0,1,0,6,1,1,0.9,0,565
457,less than 20,2,1,1,3,1,2,-0.6,0,565
457,less than 20,1,1,1,2,1,0,2.1,0,565
457,less than 20,0,1,0,2,1,8,-0.1,1,565
457,less than 20,0,1,0,2,1,1,1.3,1,565
457,less than 20,2,1,2,1,0,0,0.2,0,565
457,less than 20,1,1,0,1,1,1,2.4,0,565
456,less than 20,1,1,2,0,0,0,0.5,0,579
456,less than 20,1,1,1,0,0,0,-0.1,0,579
456,less than 20,1,1,1,1,1,6,0.8,0,579
456,less than 20,1,1,1,3,1,0,-0.1,1,579
456,less than 20,2,1,1,1,1,2,0.0,0,579
456,less than 20,1,1,2,0,1,0,-0.2,0,579
456,less than 20,0,1,0,5,1,0,-1.1,0,579
456,less than 20,1,1,1,0,1,14,2.9,0,579
456,less than 20,0,1,0,3,1,2,4.5,0,579
456,less than 20,0,1,0,3,1,1,-0.3,1,579
456,less than 20,0,1,0,2,1,4,1.7,1,579
456,less than 20,1,1,1,1,1,7,1.1,0,579
456,less than 20,0,0,0,0,0,0,-0.1,0,579
456,less than 20,2,1,2,2,1,2,-1.8,1,579
456,less than 20,0,1,0,3,1,2,0.2,0,579
455,less than 20,0,1,0,3,1,0,0.6,1,604
455,less than 20,1,1,1,2,0,0,1.1,0,604
455,less than 20,2,1,2,1,1,0,-1.3,1,604
455,less than 20,1,1,1,2,1,4,-0.7,0,604
455,less than 20,2,1,2,2,1,1,-1.2,1,604
455,less than 20,0,0,1,0,0,0,-0.3,0,604
455,less than 20,0,0,1,1,0,0,-0.4,1,604
455,less than 20,0,1,1,1,1,1,0.0,0,604
455,less than 20,2,1,2,2,1,3,-0.7,0,604
455,less than 20,0,1,0,2,1,7,-2.5,0,604
455,less than 20,0,1,0,1,0,0,0.2,0,604
455,less than 20,0,1,1,2,1,0,1.0,1,604
455,less than 20,0,1,0,3,1,4,1.6,2,604
455,less than 20,1,1,1,1,1,9,-0.1,0,604
455,less than 20,0,1,0,0,1,18,2.1,0,604
454,less than 20,0,1,0,5,1,0,0.3,3,625
454,less than 20,0,1,1,0,1,11,3.0,0,625
454,less than 20,1,1,2,1,1,1,0.4,0,625
454,less than 20,1,1,2,2,1,1,-2.4,0,625
454,less than 20,1,1,1,3,1,0,0.5,0,625
454,less than 20,0,1,0,4,0,0,1.5,2,625
454,less than 20,0,1,1,3,1,1,0.1,2,625
454,less than 20,0,1,0,1,1,2,0.4,1,625
454,less than 20,1,1,1,3,1,2,1.4,0,625
454,less than 20,2,1,2,0,1,2,-0.5,0,625
454,less than 20,0,1,0,3,0,0,0.3,1,625
454,less than 20,1,1,2,1,1,2,-0.5,1,625
454,less than 20,0,1,0,2,1,2,2.5,1,625
454,less than 20,1,1,2,1,1,1,-0.4,0,625
454,less than 20,0,1,0,5,0,3,-1.9,0,625
454,less than 20,2,1,2,1,1,0,-0.9,1,625
454,less than 20,0,1,0,1,1,14,-6.2,1,625
453,less than 20,2,1,2,2,0,0,-0.8,0,643
453,less than 20,1,1,0,3,1,1,1.2,1,643
453,less than 20,1,1,1,4,1,0,-1.2,1,643
453,less than 20,0,1,3,1,0,0,0.3,1,643
453,less than 20,0,1,0,5,1,2,-1.3,0,643
453,less than 20,2,1,2,1,1,0,-0.4,0,643
453,less than 20,0,1,2,3,1,0,0.7,0,643
453,less than 20,0,1,0,1,1,13,-1.1,0,643
453,less than 20,0,1,0,4,1,0,0.3,2,643
453,less than 20,0,1,0,6,1,0,-0.4,2,643
453,less than 20,0,1,0,3,1,0,-0.4,2,643
453,less than 20,2,1,0,2,1,2,1.6,0,643
452,less than 20,1,1,1,1,1,6,2.7,0,658
452,less than 20,0,1,0,0,0,0,0.1,0,658
452,less than 20,1,1,1,3,1,3,0.7,0,658
452,less than 20,0,1,0,3,1,5,2.7,0,658
452,less than 20,0,1,0,0,0,0,-0.3,0,658
452,less than 20,1,1,1,3,1,1,0.4,2,658
452,less than 20,2,1,1,1,1,0,2.5,0,658
452,less than 20,0,1,0,2,1,1,1.3,0,658
452,less than 20,1,1,2,0,1,1,0.8,0,658
452,less than 20,0,1,0,2,1,0,-1.4,2,658
452,less than 20,1,1,1,3,1,2,0.7,0,658
452,less than 20,0,1,0,3,1,3,1.7,2,658
452,less than 20,0,1,1,4,0,0,-0.5,2,658
452,less than 20,0,1,0,2,1,8,-2.9,2,658
452,less than 20,0,1,1,2,1,4,1.1,2,658
452,less than 20,1,1,1,1,1,1,1.2,0,658
452,less than 20,1,1,1,2,1,0,-0.2,0,658
451,less than 20,1,1,2,0,1,3,1.3,0,676
451,less than 20,0,1,2,2,0,0,0.7,0,676
451,less than 20,1,1,2,1,0,0,0.3,1,676
451,less than 20,1,1,0,4,1,2,0.5,2,676
451,less than 20,1,1,2,1,1,1,0.5,1,676
451,less than 20,0,1,0,0,0,0,0.3,0,676
451,less than 20,0,1,2,2,1,1,-1.2,1,676
451,less than 20,0,1,0,3,1,4,1.4,0,676
450,less than 20,0,1,0,2,0,2,1.4,0,688
450,less than 20,0,1,0,4,1,0,-0.7,1,688
450,less than 20,2,1,2,1,1,0,0.0,0,688
450,less than 20,0,1,0,3,1,0,1.7,0,688
450,less than 20,0,1,1,4,1,0,0.9,1,688
450,less than 20,1,1,1,0,0,0,-0.3,0,688
450,less than 20,2,1,2,1,1,0,-1.2,0,688
450,less than 20,1,1,1,3,1,2,2.0,0,688
450,less than 20,0,1,0,3,1,1,-0.8,2,688
450,less than 20,0,1,0,2,1,4,0.4,0,688
450,less than 20,0,1,0,0,1,11,2.5,0,688
450,less than 20,0,1,0,3,0,2,1.1,0,688
450,less than 20,0,0,0,0,0,0,-0.6,0,688
450,less than 20,0,1,1,3,1,0,1.1,1,688
450,less than 20,1,1,1,3,1,2,0.4,0,688
450,less than 20,1,1,1,4,1,2,-0.4,2,688
450,less than 20,1,1,1,1,1,2,1.2,1,688
449,less than 20,0,1,0,2,1,0,2.1,0,710
449,less than 20,1,1,1,2,1,2,0.5,1,710
449,less than 20,1,1,1,3,1,1,0.2,1,710
449,less than 20,0,1,0,2,1,4,2.2,1,710
449,less than 20,0,1,2,1,0,0,0.1,1,710
449,less than 20,1,1,1,1,0,0,2.0,1,710
449,less than 20,0,1,0,2,1,7,0.5,0,710
449,less than 20,0,1,0,3,1,2,0.2,3,710
449,less than 20,0,1,0,2,0,0,0.7,0,710
449,less than 20,0,1,0,1,0,0,1.1,0,710
449,less than 20,1,1,1,2,1,2,1.8,1,710
449,less than 20,0,1,0,3,1,0,2.1,2,710
449,less than 20,0,1,2,1,1,2,0.4,0,710
449,less than 20,0,1,0,2,1,0,-0.5,0,710
449,less than 20,0,1,0,1,1,1,-0.8,1,710
449,less than 20,1,1,1,1,1,1,0.6,1,710
448,less than 20,0,1,0,3,1,3,3.1,1,730
448,less than 20,1,1,1,0,1,3,0.7,0,730
448,less than 20,1,1,1,5,1,0,-0.6,0,730
448,less than 20,0,1,0,3,1,2,-0.9,2,730
448,less than 20,0,1,0,0,0,0,-0.3,0,730
448,less than 20,0,1,0,4,1,0,1.2,3,730
448,less than 20,0,1,0,2,0,0,-0.2,0,730
448,less than 20,0,1,1,1,1,5,1.8,0,730
448,less than 20,1,1,1,2,1,0,1.5,1,730
448,less than 20,0,1,0,3,1,0,0.8,0,730
448,less than 20,0,1,0,0,1,12,-3.2,0,730
448,less than 20,0,1,0,4,1,0,0.5,1,730
448,less than 20,1,1,1,2,0,1,0.0,2,730
448,less than 20,2,1,2,0,1,1,-1.0,0,730
448,less than 20,0,1,0,1,0,0,0.2,0,730
447,less than 20,0,1,0,1,1,11,0.2,0,749
447,less than 20,1,1,1,3,1,3,0.2,0,749
447,less than 20,1,0,1,1,1,3,-0.3,1,749
447,less than 20,1,1,1,1,1,0,0.8,0,749
447,less than 20,1,1,1,0,0,0,-0.1,0,749
447,less than 20,1,1,1,0,0,0,0.1,0,749
447,less than 20,2,1,1,1,1,1,-1.1,0,749
447,less than 20,1,1,1,2,1,1,1.4,0,749
447,less than 20,1,1,1,2,1,1,0.5,0,749
447,less than 20,1,1,1,2,1,0,-0.1,0,749
447,less than 20,0,1,0,5,1,0,1.3,2,749
447,less than 20,0,1,0,2,1,3,1.8,1,749
447,less than 20,1,1,1,2,0,1,0.7,0,749
447,less than 20,0,1,0,2,1,1,1.8,0,749
447,less than 20,1,1,1,3,1,1,-0.5,2,749
447,less than 20,0,1,0,2,0,6,-0.8,2,749
447,less than 20,1,1,2,1,0,0,0.5,0,749
447,less than 20,1,1,0,5,1,1,0.6,0,749
446,less than 20,1,1,2,1,1,0,0.3,0,776
446,less than 20,1,1,0,1,1,9,0.1,1,776
446,less than 20,0,0,0,2,0,0,1.4,0,776
446,less than 20,0,1,3,1,1,0,-0.4,0,776
446,less than 20,1,1,1,3,1,0,-1.8,1,776
446,less than 20,0,1,0,2,1,0,-1.3,2,776
446,less than 20,0,1,1,3,1,2,-0.1,2,776
446,less than 20,1,1,1,3,1,1,-0.5,1,776
446,less than 20,2,1,2,1,1,2,-0.6,1,776
446,less than 20,1,1,1,1,1,0,1.8,0,776
446,less than 20,1,1,1,1,1,1,0.2,0,776
446,less than 20,2,1,2,0,1,2,-0.4,0,776
446,less than 20,0,1,0,1,0,0,0.0,0,776
446,less than 20,1,1,1,0,1,8,1.4,0,776
446,less than 20,0,1,2,0,0,0,0.5,0,776
446,less than 20,0,1,0,2,1,11,2.9,0,776
446,less than 20,0,1,0,4,1,2,0.1,2,776
446,less than 20,1,1,1,1,1,3,2.1,0,776
446,less than 20,1,1,1,3,1,1,0.9,0,776
446,less than 20,0,1,0,4,1,1,0.9,1,776
445,less than 20,0,1,0,3,1,11,-0.8,0,800
445,less than 20,1,1,2,2,1,2,-0.9,1,800
445,less than 20,1,1,0,1,0,0,0.9,0,800
445,less than 20,1,1,1,1,1,2,0.8,1,800
445,less than 20,0,1,0,1,0,0,-0.2,0,800
445,less than 20,0,1,1,2,1,0,1.4,1,800
445,less than 20,1,1,1,3,1,1,-1.1,1,800
445,less than 20,0,1,0,4,1,0,0.6,1,800
445,less than 20,0,0,1,0,0,5,2.4,0,800
445,less than 20,1,1,2,1,1,0,-0.2,1,800
445,less than 20,0,1,1,3,1,0,0.8,0,800
445,less than 20,0,1,0,1,1,14,-0.6,0,800
445,less than 20,0,1,0,2,1,2,0.7,1,800
445,less than 20,0,1,0,2,1,0,1.9,2,800
445,less than 20,0,1,0,1,1,4,0.3,0,800
445,less than 20,0,1,0,0,0,0,-0.1,0,800
445,less than 20,0,1,0,7,0,0,2.4,0,800
445,less than 20,0,1,0,3,1,5,-0.6,1,800
445,less than 20,0,1,0,2,1,12,-0.2,2,800
445,less than 20,0,1,1,2,1,4,0.6,1,800
445,less than 20,0,1,0,7,0,0,2.4,0,800
445,less than 20,0,0,0,0,0,0,-0.8,0,800
445,less than 20,0,1,0,2,0,0,-0.4,0,800
445,less than 20,0,1,1,4,1,2,0.5,0,800
444,less than 20,2,1,2,1,1,2,-0.3,1,827
444,less than 20,0,1,0,1,1,13,-1.6,0,827
444,less than 20,1,1,1,3,1,0,0.1,0,827
444,less than 20,0,1,0,1,1,5,2.8,1,827
444,less than 20,1,1,1,0,1,1,0.4,0,827
444,less than 20,1,1,1,2,1,1,0.0,0,827
444,less than 20,1,1,1,3,1,0,0.1,3,827
444,less than 20,1,1,1,2,0,0,0.8,1,827
444,less than 20,1,1,1,0,0,1,0.8,0,827
444,less than 20,0,1,0,1,1,12,0.0,1,827
444,less than 20,1,1,2,3,1,0,-1.6,0,827
444,less than 20,0,0,0,0,0,0,0.1,0,827
444,less than 20,0,1,1,0,1,0,-0.1,0,827
444,less than 20,1,1,1,1,0,1,-1.3,0,827
444,less than 20,1,1,1,2,0,1,1.2,0,827
444,less than 20,0,0,0,1,0,0,-0.4,0,827
444,less than 20,1,1,1,0,1,5,-2.4,0,827
444,less than 20,1,1,1,2,1,2,0.3,0,827
444,less than 20,0,1,0,5,1,0,-0.3,0,827
444,less than 20,1,1,1,0,0,0,0.8,0,827
444,less than 20,0,1,0,2,1,4,0.5,1,827
444,less than 20,0,1,0,5,1,0,4.5,1,827
444,less than 20,0,1,0,2,1,6,3.2,0,827
444,less than 20,0,1,0,0,0,0,0.1,0,827
444,less than 20,1,1,2,2,1,1,-0.1,1,827
444,less than 20,0,1,1,2,1,4,1.1,0,827
443,less than 20,1,1,1,1,1,6,-0.7,1,865
443,less than 20,1,1,0,5,1,0,0.1,2,865
443,less than 20,1,1,2,0,1,2,-0.6,0,865
443,less than 20,1,1,1,2,1,0,0.5,1,865
443,less than 20,1,1,1,2,1,0,0.0,1,865
443,less than 20,0,1,1,1,1,7,0.7,1,865
443,less than 20,0,1,0,7,1,0,-1.3,1,865
443,less than 20,1,1,1,0,1,0,0.5,0,865
443,less than 20,0,1,0,1,1,1,1.7,1,865
443,less than 20,0,1,0,7,1,0,-0.3,1,865
443,less than 20,0,1,1,3,1,2,-0.9,1,865
443,less than 20,0,1,0,3,1,0,0.2,2,865
443,less than 20,1,1,2,2,1,1,0.0,0,865
443,less than 20,2,1,2,0,0,1,0.2,0,865
443,less than 20,0,0,0,0,0,0,0.1,0,865
443,less than 20,0,1,0,2,1,8,-1.3,0,865
443,less than 20,0,1,0,2,1,4,1.2,1,865
443,less than 20,0,1,2,1,0,1,-1.5,0,865
443,less than 20,1,1,1,0,0,0,0.3,0,865
443,less than 20,1,1,1,3,1,0,-2.3,2,865
443,less than 20,0,1,1,4,1,0,-0.7,0,865
443,less than 20,1,1,1,3,1,2,-0.9,2,865
443,less than 20,0,1,0,3,1,0,-2.4,1,865
443,less than 20,1,1,1,2,1,4,1.2,1,865
443,less than 20,2,1,1,1,1,0,-1.4,1,865
443,less than 20,2,1,2,0,1,0,1.0,0,865
443,less than 20,2,1,1,3,1,1,-1.8,0,865
442,less than 20,0,1,0,3,0,2,1.4,1,897
442,less than 20,1,1,2,0,0,0,0.3,0,897
442,less than 20,1,1,1,1,0,2,-0.1,0,897
442,less than 20,1,1,1,2,0,9,-1.5,0,897
442,less than 20,0,1,0,2,1,12,0.0,1,897
442,less than 20,1,1,2,0,1,3,-0.2,0,897
442,less than 20,1,1,1,3,1,1,-0.7,1,897
442,less than 20,0,1,0,0,0,3,0.2,0,897
442,less than 20,0,1,0,2,1,4,1.2,0,897
442,less than 20,0,1,0,4,1,3,1.7,2,897
442,less than 20,1,1,1,1,0,1,-0.5,0,897
442,less than 20,1,1,1,3,0,0,0.0,1,897
442,less than 20,0,1,2,0,1,5,0.8,0,897
442,less than 20,1,0,3,1,0,0,-1.0,1,897
442,less than 20,0,1,3,0,1,0,0.5,0,897
442,less than 20,1,1,1,0,0,0,0.3,0,897
442,less than 20,0,1,0,3,1,6,3.7,0,897
442,less than 20,0,1,0,5,1,1,-2.0,1,897
442,less than 20,1,1,1,0,1,3,1.7,0,897
442,less than 20,0,1,1,4,1,1,0.3,1,897
442,less than 20,1,1,1,1,0,0,1.2,1,897
442,less than 20,0,1,2,1,1,0,0.6,1,897
442,less than 20,0,1,0,1,1,4,1.3,0,897
442,less than 20,0,1,0,3,1,6,2.2,0,897
442,less than 20,0,1,2,3,1,1,0.0,1,897
441,less than 20,0,1,0,2,1,5,1.6,1,930
441,less than 20,1,0,2,0,0,0,0.3,0,930
441,less than 20,1,1,1,1,1,0,-0.3,1,930
441,less than 20,1,1,1,1,1,3,-0.2,1,930
441,less than 20,0,1,0,3,1,0,0.4,2,930
441,less than 20,0,1,1,1,1,2,1.3,0,930
441,less than 20,1,1,1,2,1,0,0.1,2,930
441,less than 20,0,1,0,2,1,4,3.6,0,930
441,less than 20,0,0,2,0,0,0,0.4,0,930
441,less than 20,1,1,1,4,1,0,-0.6,1,930
441,less than 20,2,1,2,0,1,2,0.7,0,930
441,less than 20,1,0,2,0,1,0,0.3,0,930
441,less than 20,1,1,1,2,1,2,-0.2,1,930
441,less than 20,0,1,0,3,1,5,2.1,0,930
441,less than 20,1,1,1,1,1,4,-0.2,1,930
441,less than 20,0,1,0,1,1,7,1.6,0,930
441,less than 20,0,1,0,3,1,4,-1.2,1,930
440,less than 20,1,1,2,0,1,2,-0.3,0,953
440,less than 20,0,1,0,4,1,0,-2.9,1,953
440,less than 20,1,1,2,0,1,2,1.6,0,953
440,less than 20,1,1,1,3,1,0,0.9,0,953
440,less than 20,0,1,1,1,1,1,3.1,0,953
440,less than 20,2,1,2,1,1,1,-0.9,1,953
440,less than 20,1,1,1,0,1,1,1.4,0,953
440,less than 20,1,1,1,3,1,0,0.5,0,953
440,less than 20,0,1,1,2,1,1,2.4,0,953
440,less than 20,0,0,0,0,0,2,-0.2,0,953
440,less than 20,1,1,2,0,1,1,1.0,0,953
440,less than 20,0,1,2,1,0,0,0.1,1,953
440,less than 20,0,1,0,5,1,0,0.4,0,953
440,less than 20,1,1,2,0,0,1,0.6,0,953
440,less than 20,1,1,1,1,0,0,0.7,0,953
440,less than 20,1,1,2,1,1,1,-0.5,1,953
440,less than 20,0,1,0,3,1,0,1.9,1,953
440,less than 20,1,1,1,2,1,1,0.8,1,953
440,less than 20,1,1,1,2,1,0,0.7,1,953
440,less than 20,0,1,0,1,1,4,0.4,0,953
440,less than 20,1,1,3,0,1,0,-0.6,0,953
440,less than 20,0,1,1,2,1,2,-3.0,0,953
439,less than 20,0,1,0,1,1,12,2.1,1,982
439,less than 20,1,1,1,2,1,1,0.8,0,982
439,less than 20,0,1,1,2,1,2,0.1,2,982
439,less than 20,1,1,2,1,1,0,0.1,0,982
439,less than 20,0,1,1,2,1,1,0.6,2,982
439,less than 20,0,1,0,6,1,0,-0.7,1,982
439,less than 20,0,1,0,3,1,4,2.2,0,982
439,less than 20,0,1,1,1,1,2,-1.2,0,982
439,less than 20,0,1,0,0,0,0,0.1,0,982
439,less than 20,1,1,1,1,1,7,-2.9,1,982
439,less than 20,1,1,1,3,1,0,0.1,1,982
439,less than 20,1,1,2,1,1,0,0.7,1,982
439,less than 20,1,1,1,2,1,1,1.1,0,982
439,less than 20,1,1,1,3,1,0,-2.1,1,982
439,less than 20,0,1,0,1,1,0,1.3,0,982
439,less than 20,0,1,0,1,1,1,-3.4,0,982
439,less than 20,0,1,0,0,1,0,-0.2,0,982
439,less than 20,1,1,1,0,1,3,-1.7,0,982
439,less than 20,2,1,2,0,0,0,0.7,0,982
439,less than 20,0,1,0,0,1,6,-4.7,0,982
439,less than 20,0,1,0,1,1,7,1.8,0,982
439,less than 20,0,1,0,5,1,0,1.4,0,982
439,less than 20,0,0,0,0,0,0,-0.1,0,982
439,less than 20,0,1,0,5,0,0,1.1,2,982
439,less than 20,0,1,0,3,1,0,0.4,2,982
438,less than 20,1,1,1,0,1,11,0.2,0,1014
438,less than 20,0,1,0,6,1,3,-4.4,1,1014
438,less than 20,0,1,0,5,1,1,1.2,1,1014
438,less than 20,0,0,0,0,0,0,0.1,0,1014
438,less than 20,0,1,0,3,1,3,0.4,1,1014
438,less than 20,0,0,0,0,0,0,0.1,0,1014
438,less than 20,1,1,1,2,1,1,0.4,1,1014
438,less than 20,1,1,1,0,0,0,0.4,0,1014
438,less than 20,2,1,2,0,1,0,0.2,0,1014
438,less than 20,0,0,0,0,0,0,0.1,0,1014
438,less than 20,0,1,1,2,1,0,0.7,0,1014
438,less than 20,0,1,0,1,1,14,0.7,0,1014
438,less than 20,0,1,0,0,1,9,0.9,0,1014
438,less than 20,1,1,1,2,1,8,-3.1,2,1014
438,less than 20,0,1,0,3,0,0,0.7,1,1014
438,less than 20,1,1,1,3,1,1,-0.2,0,1014
438,less than 20,1,1,2,1,1,0,0.6,0,1014
438,less than 20,1,1,1,3,1,1,-0.1,1,1014
438,less than 20,0,1,0,5,1,1,0.5,1,1014
438,less than 20,1,1,1,0,1,6,-1.2,0,1014
438,less than 20,1,1,1,1,1,0,5.3,0,1014
438,less than 20,1,1,1,1,1,1,-0.5,0,1014
438,less than 20,0,1,0,3,1,0,0.4,1,1014
438,less than 20,1,1,1,1,1,0,1.2,0,1014
438,less than 20,2,1,2,0,1,3,0.3,0,1014
438,less than 20,0,1,0,3,1,1,0.6,1,1014
438,less than 20,1,1,1,1,1,9,0.3,0,1014
438,less than 20,1,1,2,0,1,4,-2.8,0,1014
438,less than 20,0,1,2,3,1,1,-2.2,0,1014
437,less than 20,0,1,0,1,1,0,0.0,0,1046
437,less than 20,0,1,0,3,1,1,-0.3,0,1046
437,less than 20,1,1,1,4,1,1,-0.9,1,1046
437,less than 20,1,1,1,0,1,8,0.2,0,1046
437,less than 20,0,1,0,2,0,0,0.4,0,1046
437,less than 20,0,1,1,1,1,0,-0.1,1,1046
437,less than 20,0,1,0,2,1,1,0.6,1,1046
437,less than 20,1,1,2,1,1,1,0.6,0,1046
437,less than 20,1,1,1,2,1,3,-0.1,1,1046
437,less than 20,1,1,1,0,1,5,-0.6,0,1046
437,less than 20,1,1,2,2,1,0,-0.2,1,1046
437,less than 20,1,1,1,3,1,0,-0.6,2,1046
437,less than 20,1,1,1,1,1,8,-1.8,0,1046
437,less than 20,0,1,0,1,1,2,1.8,0,1046
437,less than 20,0,1,0,3,1,8,-2.8,2,1046
437,less than 20,0,1,0,4,1,2,0.6,1,1046
437,less than 20,1,1,1,1,1,5,0.8,0,1046
437,less than 20,1,1,1,0,1,0,0.1,0,1046
437,less than 20,1,1,1,0,1,1,0.3,0,1046
437,less than 20,0,1,0,1,1,2,-0.4,0,1046
437,less than 20,1,1,1,1,1,0,-0.4,1,1046
437,less than 20,0,1,0,2,1,0,-0.4,0,1046
437,less than 20,1,1,1,3,1,1,-2.5,0,1046
437,less than 20,0,1,0,2,1,6,3.0,0,1046
437,less than 20,0,1,0,2,1,2,2.7,0,1046
437,less than 20,0,1,0,3,1,6,1.6,0,1046
437,less than 20,1,1,1,1,1,0,0.8,0,1046
437,less than 20,0,1,0,1,1,0,1.1,0,1046
437,less than 20,1,1,1,3,1,0,-1.2,1,1046
437,less than 20,2,1,2,0,1,1,-0.7,0,1046
436,less than 20,3,1,2,0,1,1,-1.3,0,1081
436,less than 20,0,1,0,1,0,0,0.2,1,1081
436,less than 20,0,1,0,1,0,1,0.6,1,1081
436,less than 20,0,1,1,5,1,0,-1.7,1,1081
436,less than 20,1,1,2,1,0,1,0.3,0,1081
436,less than 20,0,1,0,2,1,1,2.2,0,1081
436,less than 20,1,1,1,2,1,2,-1.0,1,1081
436,less than 20,1,1,1,3,1,2,-2.3,1,1081
436,less than 20,1,1,1,3,1,1,0.4,0,1081
436,less than 20,1,0,2,3,0,0,-1.1,0,1081
436,less than 20,1,1,1,2,0,2,1.0,0,1081
436,less than 20,2,1,2,0,1,0,-0.1,0,1081
436,less than 20,1,1,1,0,0,5,1.3,0,1081
436,less than 20,0,1,0,2,1,2,2.9,1,1081
436,less than 20,1,1,1,3,1,3,-0.9,0,1081
436,less than 20,1,1,1,2,1,1,-0.5,0,1081
436,less than 20,0,1,0,1,1,4,0.5,0,1081
436,less than 20,0,1,0,4,1,3,1.1,0,1081
436,less than 20,2,1,2,0,1,0,-0.4,0,1081
436,less than 20,0,1,1,2,0,0,1.8,0,1081
436,less than 20,1,1,3,0,0,0,-0.3,0,1081
436,less than 20,0,1,0,4,1,0,1.0,2,1081
436,less than 20,0,1,1,4,1,0,-2.3,0,1081
436,less than 20,1,1,1,3,1,1,-0.4,2,1081
436,less than 20,0,1,0,3,1,2,1.3,2,1081
436,less than 20,0,1,0,5,1,0,2.2,0,1081
436,less than 20,0,1,0,4,1,2,-1.6,1,1081
436,less than 20,0,1,0,6,1,2,-0.5,1,1081
436,less than 20,2,1,1,1,1,3,-2.7,0,1081
436,less than 20,0,1,1,2,0,1,0.3,0,1081
436,less than 20,0,1,0,5,0,0,0.8,2,1081
436,less than 20,1,1,2,2,1,2,-0.5,0,1081
436,less than 20,0,1,0,2,1,0,0.8,0,1081
436,less than 20,1,1,0,2,1,2,0.8,0,1081
436,less than 20,0,1,1,2,1,3,0.2,1,1081
436,less than 20,0,1,0,7,1,0,-0.7,1,1081
436,less than 20,1,1,2,0,0,1,-0.3,0,1081
435,less than 20,1,1,0,3,0,0,-0.2,0,1128
435,less than 20,1,1,1,0,0,0,0.9,0,1128
435,less than 20,2,1,2,0,1,0,-0.6,0,1128
435,less than 20,0,0,1,3,0,0,0.7,1,1128
435,less than 20,0,1,0,0,0,0,-0.3,0,1128
435,less than 20,1,1,1,1,1,2,0.5,1,1128
435,less than 20,0,1,0,4,0,0,0.4,3,1128
435,less than 20,1,1,0,0,1,2,0.9,0,1128
435,less than 20,1,1,1,3,1,1,-0.8,0,1128
435,less than 20,0,1,0,2,1,3,-1.4,0,1128
435,less than 20,1,1,2,0,1,0,-1.0,0,1128
435,less than 20,0,1,1,1,1,1,1.0,1,1128
435,less than 20,1,1,1,0,0,0,-0.3,0,1128
435,less than 20,0,1,0,4,1,1,-1.6,2,1128
435,less than 20,0,1,0,3,1,2,1.2,1,1128
435,less than 20,1,0,1,1,0,0,0.5,0,1128
435,less than 20,1,1,1,0,1,5,1.1,0,1128
435,less than 20,1,1,2,1,1,3,-0.7,0,1128
435,less than 20,1,1,1,2,1,0,-0.1,1,1128
435,less than 20,0,1,0,2,1,1,-1.0,0,1128
435,less than 20,0,1,0,0,1,10,-2.3,0,1128
435,less than 20,1,1,1,4,0,0,0.0,0,1128
435,less than 20,1,1,0,3,1,5,1.5,0,1128
435,less than 20,1,1,1,3,0,0,-2.0,0,1128
434,less than 20,0,1,0,3,1,1,1.2,0,1157
434,less than 20,0,1,0,0,0,0,-0.3,0,1157
434,less than 20,1,1,1,1,0,0,-0.3,0,1157
434,less than 20,0,1,0,2,1,0,1.6,1,1157
434,less than 20,0,1,2,2,1,2,-0.1,0,1157
434,less than 20,0,1,0,2,0,0,2.7,0,1157
434,less than 20,0,1,1,2,0,1,0.4,0,1157
434,less than 20,1,1,1,1,1,1,1.5,0,1157
434,less than 20,0,1,0,0,0,5,1.6,0,1157
434,less than 20,1,1,1,2,1,0,-0.5,1,1157
434,less than 20,0,1,1,2,1,2,-0.2,0,1157
434,less than 20,1,1,1,1,1,0,1.1,0,1157
434,less than 20,0,1,0,6,1,2,-2.2,0,1157
434,less than 20,0,1,2,2,0,0,-0.3,0,1157
434,less than 20,1,1,1,2,1,1,1.1,0,1157
434,less than 20,1,1,1,0,0,1,0.1,0,1157
434,less than 20,1,1,1,2,1,0,0.6,1,1157
434,less than 20,0,1,0,2,1,0,-0.6,2,1157
434,less than 20,0,1,0,1,1,3,0.4,0,1157
434,less than 20,0,1,0,4,1,0,1.1,1,1157
434,less than 20,0,1,0,4,1,0,1.6,0,1157
434,less than 20,0,1,0,4,1,3,-1.7,3,1157
434,less than 20,1,1,0,3,0,0,0.0,1,1157
433,less than 20,1,1,1,3,0,0,-0.6,1,1183
433,less than 20,1,1,1,3,1,0,-0.5,1,1183
433,less than 20,1,1,1,1,1,0,1.2,0,1183
433,less than 20,1,1,1,2,1,0,-0.4,0,1183
